distance,demand_name,demand_multiplier,scenario_label,controller,offset,expected_total_vehicles,mean_total_waiting_time,mean_speed,mean_total_queue,max_total_queue,total_departed,total_arrived,final_active,final_buffered,buffered_ratio,capacity_regime
750,high,1.5,d750_high,Fixed offset,70,4200,1292.385,4.945,73.655,143,3813,3624,189,387,0.092,Mild insertion pressure
750,high,1.5,d750_high,Fixed offset,75,4200,1188.363,5.115,70.983,137,3866,3685,181,334,0.08,Mild insertion pressure
750,high,1.5,d750_high,Fixed offset,80,4200,1081.981,5.266,65.71,134,3936,3752,184,264,0.063,Mild insertion pressure
750,high,1.5,d750_high,Fixed offset,85,4200,980.569,5.543,60.184,137,3944,3765,179,256,0.061,Mild insertion pressure
750,high,1.5,d750_high,Fixed offset,90,4200,830.32,5.941,51.926,123,3940,3781,159,260,0.062,Mild insertion pressure
750,saturation,2.0,d750_saturation,Fixed offset,0,5600,1223.407,5.14,75.578,155,4578,4377,201,1022,0.182,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,5,5600,1251.701,5.057,76.901,148,4545,4341,204,1055,0.188,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,10,5600,1268.828,4.968,77.332,143,4485,4276,209,1115,0.199,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,15,5600,1362.254,4.834,81.152,138,4398,4208,190,1202,0.215,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,20,5600,1365.306,4.865,80.66,140,4389,4178,211,1211,0.216,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,25,5600,1549.188,4.681,84.022,146,4245,4048,197,1355,0.242,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,30,5600,1746.182,4.557,86.646,152,4168,3963,205,1432,0.256,Oversaturated
750,saturation,2.0,d750_saturation,Fixed offset,35,5600,1844.027,4.541,87.477,153,4174,3974,200,1426,0.255,Oversaturated
750,saturation,2.0,d750_saturation,Fixed offset,40,5600,1688.312,4.542,88.197,146,4156,3955,201,1444,0.258,Oversaturated
750,saturation,2.0,d750_saturation,Fixed offset,45,5600,1607.3,4.531,87.736,148,4161,3964,197,1439,0.257,Oversaturated
750,saturation,2.0,d750_saturation,Fixed offset,50,5600,1702.171,4.514,88.412,145,4153,3955,198,1447,0.258,Oversaturated
750,saturation,2.0,d750_saturation,Fixed offset,55,5600,1862.636,4.571,87.146,152,4192,4004,188,1408,0.251,Oversaturated
750,saturation,2.0,d750_saturation,Fixed offset,60,5600,1795.422,4.587,85.794,149,4201,4008,193,1399,0.25,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,65,5600,1452.817,4.683,82.956,149,4300,4105,195,1300,0.232,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,70,5600,1331.581,4.884,79.877,139,4412,4207,205,1188,0.212,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,75,5600,1329.996,4.885,80.033,139,4457,4257,200,1143,0.204,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,80,5600,1278.035,5.011,77.347,141,4515,4315,200,1085,0.194,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,85,5600,1228.414,5.147,75.598,149,4564,4368,196,1036,0.185,Capacity-limited
750,saturation,2.0,d750_saturation,Fixed offset,90,5600,1223.407,5.14,75.578,155,4578,4377,201,1022,0.182,Capacity-limited
750,oversaturation,2.5,d750_oversaturation,Fixed offset,0,7000,2209.334,4.09,126.085,214,4986,4705,281,2014,0.288,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,5,7000,2194.289,4.067,126.638,221,4991,4707,284,2009,0.287,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,10,7000,2329.875,4.032,128.618,222,4951,4658,293,2049,0.293,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,15,7000,2268.503,4.004,128.307,199,4903,4615,288,2097,0.3,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,20,7000,2456.783,3.916,131.18,213,4813,4529,284,2187,0.312,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,25,7000,2429.881,3.83,132.24,218,4727,4426,301,2273,0.325,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,30,7000,2693.529,3.641,137.262,219,4575,4293,282,2425,0.346,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,35,7000,2835.763,3.726,135.636,212,4578,4309,269,2422,0.346,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,40,7000,2713.851,3.694,136.805,225,4574,4303,271,2426,0.347,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,45,7000,2711.858,3.663,138.521,218,4571,4283,288,2429,0.347,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,50,7000,2645.584,3.701,137.392,225,4647,4352,295,2353,0.336,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,55,7000,2564.949,3.659,135.816,224,4563,4284,279,2437,0.348,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,60,7000,2492.583,3.757,133.762,218,4657,4385,272,2343,0.335,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,65,7000,2509.372,3.775,132.272,212,4716,4436,280,2284,0.326,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,70,7000,2304.473,3.945,129.086,214,4861,4564,297,2139,0.306,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,75,7000,2268.362,3.975,129.341,216,4879,4586,293,2121,0.303,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,80,7000,2211.176,4.096,124.818,207,4966,4677,289,2034,0.291,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,85,7000,2286.707,4.037,127.495,224,4921,4642,279,2079,0.297,Oversaturated
750,oversaturation,2.5,d750_oversaturation,Fixed offset,90,7000,2209.334,4.09,126.085,214,4986,4705,281,2014,0.288,Oversaturated
1000,low,0.5,d1000_low,Fixed offset,0,1400,76.254,9.558,5.652,22,1406,1375,31,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,5,1400,80.162,9.501,5.891,21,1406,1374,32,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,10,1400,84.001,9.455,6.158,20,1406,1370,36,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,15,1400,88.289,9.382,6.486,20,1406,1369,37,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,20,1400,93.499,9.319,6.794,21,1406,1365,41,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,25,1400,104.637,9.196,7.311,24,1406,1365,41,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,30,1400,112.163,9.102,7.63,24,1406,1364,42,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,35,1400,126.0,8.964,8.155,24,1406,1366,40,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,40,1400,119.945,9.05,7.825,21,1406,1367,39,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,45,1400,115.649,9.116,7.599,23,1406,1368,38,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,50,1400,112.698,9.153,7.463,21,1406,1371,35,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,55,1400,120.117,9.055,7.842,22,1406,1372,34,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,60,1400,108.0,9.187,7.35,22,1406,1371,35,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,65,1400,99.578,9.287,6.994,22,1406,1371,35,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,70,1400,96.631,9.32,6.811,21,1406,1368,38,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,75,1400,85.938,9.473,6.246,20,1406,1369,37,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,80,1400,79.702,9.54,5.881,23,1406,1372,34,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,85,1400,76.351,9.575,5.658,24,1406,1371,35,0,0.0,Unconstrained
1000,low,0.5,d1000_low,Fixed offset,90,1400,76.254,9.558,5.652,22,1406,1375,31,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,0,2800,185.13,9.122,13.333,37,2800,2733,67,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,5,2800,192.275,9.049,13.709,36,2800,2733,67,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,10,2800,240.558,8.694,16.357,39,2800,2723,77,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,15,2800,293.398,8.261,19.609,42,2800,2710,90,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,20,2800,380.188,7.711,24.641,51,2800,2697,103,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,25,2800,277.46,8.366,18.809,43,2800,2711,89,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,30,2800,272.558,8.434,18.477,38,2800,2716,84,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,35,2800,283.935,8.421,18.924,40,2800,2720,80,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,40,2800,292.41,8.42,19.22,39,2800,2721,79,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,45,2800,292.15,8.449,19.181,41,2800,2727,73,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,50,2800,292.587,8.462,19.121,37,2800,2726,74,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,55,2800,292.506,8.445,19.154,37,2800,2733,67,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,60,2800,264.055,8.59,17.823,36,2800,2735,65,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,65,2800,250.639,8.648,17.202,38,2800,2730,70,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,70,2800,286.742,8.406,19.192,40,2800,2724,76,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,75,2800,300.457,8.325,19.872,43,2800,2716,84,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,80,2800,229.099,8.824,15.702,38,2800,2725,75,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,85,2800,185.0,9.132,13.309,38,2800,2731,69,0,0.0,Unconstrained
1000,medium,1.0,d1000_medium,Fixed offset,90,2800,185.13,9.122,13.333,37,2800,2733,67,0,0.0,Unconstrained
1000,high,1.5,d1000_high,Fixed offset,0,4200,1295.321,5.131,74.552,138,3709,3518,191,491,0.117,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,5,4200,1235.419,5.28,71.325,134,3717,3519,198,483,0.115,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,10,4200,1243.625,5.453,67.53,129,3605,3459,146,595,0.142,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,15,4200,1034.246,5.906,57.435,108,3614,3458,156,586,0.14,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,20,4200,1130.386,5.813,59.792,102,3602,3439,163,598,0.142,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,25,4200,931.194,6.027,55.536,97,3726,3565,161,474,0.113,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,30,4200,1200.004,5.917,58.844,104,3685,3530,155,515,0.123,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,35,4200,927.191,6.024,55.849,96,3803,3642,161,397,0.095,Mild insertion pressure
1000,high,1.5,d1000_high,Fixed offset,40,4200,881.374,6.187,54.073,89,3884,3725,159,316,0.075,Mild insertion pressure
1000,high,1.5,d1000_high,Fixed offset,45,4200,1025.414,5.833,61.73,101,3916,3731,185,284,0.068,Mild insertion pressure
1000,high,1.5,d1000_high,Fixed offset,50,4200,1175.588,5.514,70.252,114,3955,3753,202,245,0.058,Mild insertion pressure
1000,high,1.5,d1000_high,Fixed offset,55,4200,1220.254,5.368,72.794,137,3876,3676,200,324,0.077,Mild insertion pressure
1000,high,1.5,d1000_high,Fixed offset,60,4200,1282.856,5.193,75.876,146,3824,3630,194,376,0.09,Mild insertion pressure
1000,high,1.5,d1000_high,Fixed offset,65,4200,1575.68,5.163,77.021,139,3691,3504,187,509,0.121,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,70,4200,1496.261,5.174,76.222,141,3694,3505,189,506,0.12,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,75,4200,1416.749,5.208,74.888,147,3709,3520,189,491,0.117,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,80,4200,1567.512,5.129,76.721,132,3641,3454,187,559,0.133,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,85,4200,1283.394,5.229,72.775,132,3712,3525,187,488,0.116,Capacity-limited
1000,high,1.5,d1000_high,Fixed offset,90,4200,1295.321,5.131,74.552,138,3709,3518,191,491,0.117,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,0,5600,1389.375,5.146,79.959,150,4333,4127,206,1267,0.226,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,5,5600,1406.606,5.129,81.599,141,4318,4106,212,1282,0.229,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,10,5600,1655.305,5.077,83.051,134,4234,4047,187,1366,0.244,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,15,5600,1469.724,5.159,81.69,147,4318,4120,198,1282,0.229,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,20,5600,1482.024,5.149,82.232,141,4312,4094,218,1288,0.23,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,25,5600,1606.484,5.084,84.347,144,4302,4095,207,1298,0.232,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,30,5600,1644.61,5.025,85.453,146,4263,4050,213,1337,0.239,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,35,5600,1620.751,5.087,84.113,145,4331,4128,203,1269,0.227,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,40,5600,1366.431,5.115,82.878,139,4442,4224,218,1158,0.207,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,45,5600,1358.308,5.178,81.632,117,4450,4234,216,1150,0.205,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,50,5600,1362.084,5.132,82.004,127,4412,4202,210,1188,0.212,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,55,5600,1461.777,5.11,83.172,153,4360,4148,212,1240,0.221,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,60,5600,1449.288,5.139,81.905,139,4347,4148,199,1253,0.224,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,65,5600,1680.664,5.027,85.405,148,4247,4038,209,1353,0.242,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,70,5600,1541.304,5.116,83.287,139,4304,4100,204,1296,0.231,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,75,5600,1575.184,5.113,82.691,140,4256,4056,200,1344,0.24,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,80,5600,1496.072,5.082,82.339,136,4262,4051,211,1338,0.239,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,85,5600,1436.692,5.122,81.101,143,4281,4088,193,1319,0.236,Capacity-limited
1000,saturation,2.0,d1000_saturation,Fixed offset,90,5600,1389.375,5.146,79.959,150,4333,4127,206,1267,0.226,Capacity-limited
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,0,7000,2297.868,4.171,129.338,202,4817,4535,282,2183,0.312,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,5,7000,2376.297,4.226,128.432,209,4752,4469,283,2248,0.321,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,10,7000,2653.251,4.134,132.634,208,4687,4390,297,2313,0.33,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,15,7000,2587.757,4.142,131.987,213,4721,4421,300,2279,0.326,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,20,7000,2720.786,4.134,133.207,214,4647,4344,303,2353,0.336,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,25,7000,2576.324,4.108,135.075,212,4731,4426,305,2269,0.324,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,30,7000,2579.963,4.064,135.234,211,4686,4390,296,2314,0.331,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,35,7000,2508.772,4.098,135.007,236,4737,4440,297,2263,0.323,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,40,7000,2458.663,4.105,133.733,220,4769,4486,283,2231,0.319,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,45,7000,2307.786,4.209,131.528,198,4862,4556,306,2138,0.305,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,50,7000,2338.412,4.183,131.956,209,4764,4485,279,2236,0.319,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,55,7000,2487.846,4.108,134.815,215,4769,4483,286,2231,0.319,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,60,7000,2468.098,4.102,135.902,225,4761,4473,288,2239,0.32,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,65,7000,2623.267,4.061,135.313,214,4669,4388,281,2331,0.333,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,70,7000,2574.626,4.138,132.84,208,4731,4446,285,2269,0.324,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,75,7000,2559.297,4.113,133.26,213,4739,4447,292,2261,0.323,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,80,7000,2670.574,4.074,134.741,217,4677,4381,296,2323,0.332,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,85,7000,2554.215,4.184,131.309,204,4703,4425,278,2297,0.328,Oversaturated
1000,oversaturation,2.5,d1000_oversaturation,Fixed offset,90,7000,2297.868,4.171,129.338,202,4817,4535,282,2183,0.312,Oversaturated
